0,1,2,3,Min Jaccard Distance,Min Euclidean Distance,Most Matching Term by Jaccard,Most Matching Term by Euclidean,Most Matching Term by Levenshtein,Min Levenshtein Distance
37789399,Governmental Hospital,is-a,type of healthcare institution,,,,,'food contamination',21.0
37789399,Tripoli Governmental Hospital,is-a,hospital in North Lebanon,,,,,'student status',20.0
37789399,Inductive approach,is-a,qualitative research design,,,,,'immigration status',20.0
37789399,Nepotism and favoritism,are-a,cultural factors affecting healthcare,,,,,'poor cooking practices',26.0
37789399,Patient's financial status,is-a,factor contributing to violence,,,,,'food contamination',19.0
36439076,Domestic Violence,is-a,Social Determinant of Health,,,,,'food contamination',21.0
36439076,Resistance Strategies,is-a,Coping Mechanism,,,,,'student status',14.0
36439076,PRISMA-ScR guidelines,is-a,Research Methodology,,,,,'food spoilage',17.0
36439076,COVID-19 Pandemic,is-a,Health Crisis,,,,,'food spoilage',14.0
36439076,Patriarchal Structure,is-a,Social Structure,,,,,'student status',12.0
36413476,Social determinants of health,is-a,conditions in the environment,,,,,'food contamination',21.0
36413476,Economic stability,is-a,social determinant of health,,,,,'food contamination',21.0
36413476,Education access and quality,is-a,social determinant of health,,,,,'food contamination',21.0
36413476,Healthcare access and quality,is-a,social determinant of health,,,,,'food contamination',21.0
36413476,Neighborhood and built environment,is-a,social determinant of health,,,,,'food contamination',21.0
36413476,Social and community context,is-a,social determinant of health,,,,,'food contamination',21.0
34035558,Economic instability,is-a,Social determinant of health,,,,,'food contamination',21.0
34035558,Economic insecurity,is-a,Social determinant of health,,,,,'food contamination',21.0
34035558,Social changes,is-a,Social determinant of health,,,,,'food contamination',21.0
34035558,New social policies,is-a,Social determinant of health,,,,,'food contamination',21.0
34035558,Multidimensional measures of economic insecurity,is-a,Indicator of economic instability,,,,,'food contamination',23.0
34035558,Dynamic approach to insecurity,is-a,Method for measuring economic instability,,,,,'poor cooking practices',30.0
34035558,Headcount method,is-a,Method for measuring economic instability,,,,,'poor cooking practices',30.0
34035558,Distribution of insecurity,is-a,Indicator of social changes,,,,,'food spoilage',18.0
34903427,Economic instability,is-a,Economic adversity,,,,,'poor food safety',14.0
34903427,Adverse childhood experiences,is-a,Risk factor for economic instability,,,,,'food contamination',25.0
34903427,Weaker academic orientation,is-a,Risk factor for economic instability,,,,,'food contamination',25.0
34903427,Exposure to substance using peers during adolescence,is-a,Risk factor for homelessness,,,,,'poor food safety',21.0
34903427,Identifying as Hispanic,is-a,Risk factor for food insecurity,,,,,'poor food safety',20.0
34903427,Lower maternal education,is-a,Risk factor for food insecurity,,,,,'poor food safety',20.0
34903427,Greater neighborhood disorganization,is-a,Risk factor for food insecurity,,,,,'poor food safety',20.0
34903427,Living with both biological parents,is-a,Protective factor for food insecurity,,,,,'poor food safety',26.0
34903427,Better mental health,is-a,Protective factor for food insecurity,,,,,'poor food safety',26.0
10890808,Problem drinkers,is-a,Alcohol users,,,,,'food spoilage',13.0
10890808,Alcoholics,is-a,Alcohol users,,,,,'food spoilage',13.0
10890808,Cognitive-behavioral treatment,is-a,Psychological intervention,,,,,'food contamination',18.0
10890808,Drinking-reduction techniques,is-a,Behavioral intervention,,,,,'food contamination',17.0
10890808,Drinking-reduction training,is-a,Behavioral intervention,,,,,'food contamination',17.0
10890808,Alcohol-related dysfunction,is-a,Health issue,,,,,'food spoilage',13.0
10890808,Physical dependence on alcohol,is-a,Health issue,,,,,'food spoilage',13.0
35711726,Economic insecurity,is-a,determinant of mental health,,,,,'immigration status',21.0
35711726,Negative economic shocks,is-a,determinant of mental health,,,,,'immigration status',21.0
35711726,Depression,is-a,mental health outcome,,,,,'student status',17.0
35711726,Anxiety,is-a,mental health outcome,,,,,'student status',17.0
35711726,PHQ-9,is-a,instrument for measuring mental health,,,,,'entrapment or collisions at home',24.0
35711726,GAD-7,is-a,instrument for measuring mental health,,,,,'entrapment or collisions at home',24.0
36091197,Afghanistan,is-a,Country,,,,,'student status',13.0
36091197,Spera,Giyan,"and Barmal, is-a, Districts in Afghanistan",,,,,'entrapment or collisions at home',32.0
36091197,Earthquake,is-a,Natural Disaster,,,,,'food spoilage',13.0
36091197,Physical injuries,food shortage,"shelter, is-a, Humanitarian Crisis",,,,,'exposed nails in home',26.0
36091197,Mental health,is-a,Health Aspect,,,,,'food spoilage',14.0
36091197,WHO and HealthNet TPO,is-a,Health Organizations,,,,,'food contamination',12.0
36091197,Mental health professionals,is-a,Health Care Workers,,,,,'poor food storage',16.0
36091197,Civil war,economic instability,"natural disasters, is-a, Causes of Mental Disorders",,,,,'broadband access issues',39.0
36091197,HCWs,is-a,Healthcare Workers,,,,,'poor food storage',16.0
36091197,Mental health,is-a,Neglected Aspect in Disaster Response,,,,,'broadband access issues',28.0
36091197,Mental Disorders,is-a,Consequence of Afghanistan Crisis,,,,,'student status',25.0
34409878,Great Recession,is-a,Economic Instability,,,,,'food contamination',15.0
34409878,Life Course Perspective,is-a,Study Methodology,,,,,'student status',13.0
34409878,Family caregivers,is-a,Individual Role,,,,,'structural failure',14.0
34409878,Filial Caregivers,is-a,Family Caregivers,,,,,'food spoilage',15.0
34409878,Sandwiched Caregivers,is-a,Family Caregivers,,,,,'food spoilage',15.0
34409878,Financial Challenges,is-a,Economic Difficulty,,,,,'food spoilage',15.0
34409878,Well-being,is-a,Health Indicator,,,,,'food spoilage',13.0
34409878,Environmental Mastery,is-a,Psychological Well-being,,,,,'structural failure',18.0
34409878,Positive Relations with others,is-a,Social Well-being,,,,,'food spoilage',15.0
34409878,Social Actualization,is-a,Social Well-being,,,,,'food spoilage',15.0
34409878,Demographics,is-a,Study Data,,,,,'student status',9.0
32865185,National Health Systems,is-a,Healthcare Provider,,,,,'poor food storage',16.0
32865185,COVID-19,is-a,Health Emergency,,,,,'food spoilage',15.0
32865185,Healthcare-associated infections,is-a,Risk Factor,,,,,'food spoilage',14.0
14761256,Economic Globalization,is-a,Important Process,,,,,'student status',13.0
14761256,Cultural Globalization,is-a,Important Process,,,,,'student status',13.0
14761256,Wealthy Society,is-a,Potential Result of Globalization,,,,,'food contamination',25.0
14761256,Quantitative Analysis,is-a,Method For Studying Globalization,,,,,'food contamination',22.0
14761256,Microscopic Representation,is-a,Method for Studying Globalization,,,,,'food contamination',22.0
14761256,Unfair wealth distribution,is-a,Consequence of Globalization,,,,,'food contamination',20.0
14761256,System Collapse,is-a,Potential Danger of Globalization,,,,,'food contamination',25.0
30231695,Ecuador,is-a,Country with clinical research development,,,,,'entrapment or collisions at home',31.0
30231695,National Agency for Health Regulation,Control,"and Surveillance, is-a, Health Regulation Institution",,,,,'immigration status',40.0
30231695,Good Clinical Practice,is-a,Standard for clinical research,,,,,'structural failure',23.0
30231695,Clinical Trial design,is-a,Part of clinical research,,,,,'structural failure',19.0
30231695,Population welfare indicators,is-a,Aspect of health system improvement,,,,,'exposed nails in home',26.0
30231695,Economic stability,is-a,Factor for health system improvement,,,,,'poor food storage',26.0
30231695,Institutional infrastructure,is-a,Support for research project implementation,,,,,'food contamination',31.0
32835216,Health insurance coverage,is-a,determinant of health,,,,,'immigration status',16.0
32835216,SES disparities,is-a,determinant of health,,,,,'immigration status',16.0
32835216,Economic instability,is-a,determinant of health,,,,,'immigration status',16.0
32835216,Job-loss,is-a,determinant of health,,,,,'immigration status',16.0
32835216,Spouse's coverage,is-a,safety-net,,,,,'student status',12.0
32835216,Insurance transitions,is-a,effect of economic recession,,,,,'food contamination',19.0
32835216,SES disparity in private coverage,is-a,effect of high job-loss,,,,,'food spoilage',19.0
32835216,Wives' insurance plans,is-a,mitigating factor in declines in higher SES men's coverages,,,,,'entrapment or collisions at home',45.0
29933197,Unemployment,is-a,economic instability,,,,,'food contamination',15.0
29933197,Non-attendance at school or other education,is-a,loss of quality adjusted life years,,,,,'broadband access issues',27.0
29933197,Residential positive youth development program,is-a,Intervention program,,,,,'immigration status',15.0
29933197,Six-month job internship,is-a,part of Residential positive youth development program,,,,,'income above poverty level',41.0
29933197,Workplace skills and career self-efficacy,is-a,positive youth behavior,,,,,'student status',17.0
29933197,Drug and alcohol abuse,is-a,maladaptive behavior,,,,,'immigration status',16.0
29933197,Unattached Jamaican adolescents,is-a,demographic group,,,,,'food spoilage',13.0
34388403,Anthocyanins,are-a-type-of,pigments,,,,,'student status',12.0
34388403,Anthocyanins,are-found-in,fruits,,,,,'food spoilage',13.0
34388403,Anthocyanins,are-found-in,vegetables,,,,,'food spoilage',13.0
34388403,Anthocyanins,are-used-in,food processing,0.6666666666666667,,'food contamination',,'food spoilage',10.0
34388403,Copigmentation,is-a-type-of,modification for anthocyanin stability,,,,,'food contamination',27.0
34388403,Acylation,is-a-type-of,modification for anthocyanin stability,,,,,'food contamination',27.0
34388403,Biosynthesis,is-a-type-of,modification for anthocyanin stability,,,,,'food contamination',27.0
34388403,Microencapsulation,is-a-method-of,anthocyanin encapsulation,,,,,'food contamination',18.0
34388403,Liposome,is-a-method-of,anthocyanin encapsulation,,,,,'food contamination',18.0
34388403,Nanoparticles,is-a-method-of,anthocyanin encapsulation,,,,,'food contamination',18.0
34388403,Pyranoanthocyanins,are-related-to,anthocyanin diversification,,,,,'food contamination',20.0
35975730,Need for social connection,is-a,fundamental need,,,,,'food spoilage',13.0
35975730,Life history theory,is-a,Approach to understand social strategies,,,,,'poor food storage',28.0
35975730,Childhood socioeconomic status (SES),is-a,Indicator of early-life experiences,,,,,'poor cooking practices',27.0
35975730,Perception of economic instability,is-a,Factor interacting with SES,,,,,'food contamination',20.0
35975730,Narrow and deep social network,is-a,Preferred social relationship pattern for lower-SES,,,,,'entrapment or collisions at home',38.0
35975730,Broad and shallow social network,is-a,Preferred social relationship pattern for higher-SES,,,,,'entrapment or collisions at home',39.0
37362401,Gold,is-a,Diversification tool,,,,,'immigration status',14.0
37362401,Gold,is-a,Haven asset,,,,,'student status',12.0
37362401,Gold,is-a,Secure investment,,,,,'student status',13.0
37362401,Gold,is-a,Asset preservation tool,,,,,'food contamination',18.0
37362401,Gold,is-a,Hedge against oil price volatility,,,,,'poor cooking practices',26.0
37362401,Gold,is-a,Hedge against economic instability,,,,,'food contamination',26.0
37362401,VAR Model,is-a,Tool for analyzing market interdependencies,,,,,'poor cooking practices',30.0
37362401,Oil price volatility,is-a,Economic instability factor,,,,,'food contamination',19.0
37362401,COVID-19 pandemic,is-a,Exceptional market circumstance,,,,,'broadband access issues',24.0
37362401,Oil price volatility,is-a,Market circumstance,,,,,'student status',16.0
34504382,Economic pressure,is-a,Contextual factor,,,,,'structural failure',12.0
34504382,Marital instability,is-a,Marital outcome,,,,,'food spoilage',14.0
34504382,Mental health problems,is-a,Health outcome,,,,,'food spoilage',14.0
34504382,Physical health problems,is-a,Health outcome,,,,,'food spoilage',14.0
34504382,Psychological distress,is-a,Health outcome,,,,,'food spoilage',14.0
34504382,Physical health in later adulthood,is-a,Long term health outcome,,,,,'exposed nails in home',18.0
34504382,Family financial difficulties,is-a,Economic pressure,,,,,'food spoilage',14.0
34504382,Marital stress,is-a,Marital instability,,,,,'food spoilage',16.0
34504382,Anxiety symptoms,is-a,Psychological distress,,,,,'structural failure',16.0
